,aic,bic,controls,endo_states,exo_states,loglik,max_pval,mean_pval,min_pval,mse,nendo,nexo,nstates,total_valid,true_index,true_valid,valid
578,-54748.09452200063,-54315.63627112661,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'a', 'w_real', 'mu']",['p'],"['m_real', 'nu', 'z']",27540.047261000316,1.0,0.9829031553402086,0.00314581654098446,5.243256371614535,1.0,3.0,4.0,8.0,1.0,1.0,1.0
579,-56433.503714402796,-56001.045463528775,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28382.751857201398,1.0,0.981437998491978,0.05957677653699939,1.9675590164598775,1.0,3.0,4.0,8.0,0.0,1.0,1.0
580,-56461.49301391135,-56029.03476303733,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28396.746506955675,1.0,0.9825483551835884,0.2171359934124293,2.1834934325842914,1.0,3.0,4.0,18.0,0.0,1.0,1.0
581,-55936.10111234743,-55503.64286147341,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28134.050556173715,1.0,0.9812770611029707,0.06644547526674721,2.0388333860786036,1.0,3.0,4.0,10.0,0.0,1.0,1.0
582,-56450.53341293075,-56018.07516205673,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28391.266706465376,1.0,0.9868379163694442,0.3698723913324402,1.885315307674372,1.0,3.0,4.0,9.0,0.0,1.0,1.0
583,-56236.399487111354,-55803.94123623733,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28284.199743555677,1.0,0.9813497096688004,0.062645159848273,2.131607332825744,1.0,3.0,4.0,18.0,0.0,1.0,1.0
584,-55915.83376252196,-55483.37551164794,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28123.91688126098,1.0,0.9858146022368309,0.025783127119518433,2.058385780690445,1.0,3.0,4.0,14.0,0.0,1.0,1.0
585,-56916.08904853037,-56483.63079765635,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28624.044524265184,1.0,0.9842351378156069,0.19134512925590488,2.098429556997375,1.0,3.0,4.0,22.0,0.0,1.0,1.0
586,-56138.76837513433,-55706.31012426031,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28235.384187567164,1.0,0.9831630662146063,0.16669540452534568,2.1908485019923947,1.0,3.0,4.0,8.0,0.0,1.0,1.0
587,-55991.64976372705,-55559.19151285303,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28161.824881863526,1.0,0.9796301793228192,0.03894637183607845,1.8784272739949406,1.0,3.0,4.0,4.0,0.0,1.0,1.0
588,-55791.59985223418,-55359.14160136016,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28061.79992611709,1.0,0.9825221734298365,0.000888181383080889,1.9480017472377973,1.0,3.0,4.0,12.0,0.0,1.0,1.0
589,-56098.7495820633,-55666.29133118928,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28215.37479103165,1.0,0.9781595310036179,0.029695329806893482,2.3944736154081814,1.0,3.0,4.0,10.0,0.0,1.0,1.0
590,-56655.12067272286,-56222.662421848836,"['pi', 'y', 'r_real', 'i', 'n', 'a', 'z', 'w_real', 'mu']",['p'],"['r_nat', 'm_real', 'nu']",28493.56033636143,1.0,0.9761455666595985,0.0009512399013460094,5.182357677763733,1.0,3.0,4.0,14.0,1.0,1.0,1.0
591,-56898.72197814783,-56466.26372727381,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28615.360989073914,1.0,0.97721822572058,0.012800810343944325,2.1879139556720517,1.0,3.0,4.0,6.0,0.0,1.0,1.0
592,-55819.59779442764,-55387.13954355362,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28075.79889721382,1.0,0.978239535959172,0.1184493981258587,2.2563018094157377,1.0,3.0,4.0,12.0,0.0,1.0,1.0
593,-56000.0514167162,-55567.593165842176,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28166.0257083581,1.0,0.9798939354520071,0.008230864124168256,1.8985963360297617,1.0,3.0,4.0,10.0,0.0,1.0,1.0
594,-55712.771876832034,-55280.31362595801,"['pi', 'y', 'r_nat', 'r_real', 'i', 'n', 'm_real', 'w_real', 'mu']",['p'],"['nu', 'a', 'z']",28022.385938416017,1.0,0.98016323488281,0.01995597248847963,1.963555126525112,1.0,3.0,4.0,10.0,0.0,1.0,1.0
