,c,w,pi,a,n,i,r,y,q,z,s,pi_star,x_aux_1,x_aux_2,mc,m,i_ann,pi_ann,r_real_ann,p,log_m_nominal,log_y,log_w,log_n,log_p,log_a,log_z,money_growth,money_growth_ann,eps_a,eps_z,eps_m
142,1.095847357355211,2.3589515998738406,1.183252588512086,0.803870407242931,1.369518597166093,1.048847824562021,0.9229937393720158,1.095847357355217,0.9520242471467272,0.9704780854162548,1.0,1.5497577655362567,16.15070064515901,9.62961177087174,3.3703076432650136,0.922746066182534,0.1936387286796098,0.7330103540483437,-0.3047434486728118,-4.7084075436758885,-5.78877526439286,0.1021367810635501,2.0905792732010298,0.3976884984274975,-5.7084075436758885,-0.1961295927570689,-0.029521914583745118,0.09532068269562607,0.3812827307825042,-0.07482762943835222,-0.1676156907522686,-0.1621343690880301
143,1.2899725199988692,4.110848126937565,1.463100523859109,0.6511474011457765,1.814340528486956,1.1310110619542773,0.7821459314746574,1.2899725199988692,0.8714960581786017,0.7415251299248802,1.000000000000001,2.3893015715773265,37.96667461035685,21.13112530049882,5.9085521940449945,0.8289890524148146,0.5190051487529419,1.852402095436436,-0.862500767946351,-4.24530701981678,-5.428114957596592,0.30635441491983195,4.674401173413541,0.8736093516987422,-5.24530701981678,-0.3488525988542235,-0.2584748700751199,0.360660306796282,1.442641227185128,-0.1919489246485682,0.2437139127832484,0.2844037606397811
144,0.8675272446373705,1.226592634925819,1.082928682882518,0.778164050413185,1.1022271235997259,1.015629243887863,0.9545687015271712,0.8675272446373771,0.9845817780654688,0.8495699811211747,1.000000000000002,1.248786048647552,9.140998991713932,6.418986216784173,1.845088047560329,0.8163876781485915,0.06209314920994416,0.3317147315300699,-0.1797065985383964,-4.162378336934262,-5.358954711476792,-0.1380535814121688,0.4204955397521721,0.1117098242328699,-5.162378336934262,-0.22183594958681502,-0.1504300188788253,0.06916024611984689,0.2766409844793873,0.057246129496563915,0.02119258384126528,-0.2193679993171787
145,0.8161217009944652,1.166767143542444,1.0894068755426292,0.7292094791061259,1.095842155598827,1.004522193676189,0.9359545291298638,0.8161217009944657,0.9954677979779616,0.7660607355834338,1.000000000000002,1.268220626627888,9.613265334928787,6.648389495924781,1.808654119522973,0.8048344214504737,0.01810923037171485,0.3576275021705179,-0.2534187212317336,-4.072971461391633,-5.282171084866451,-0.1921316738494783,0.3322606397798392,0.1048784627258639,-5.072971461391632,-0.2707905208938742,-0.2339392644165662,0.0767836266103481,0.3071345064413924,-0.09332176122442214,0.1587242549771537,0.02145542971447058
146,0.459798101414294,-0.3642647540295932,0.8383940776211298,0.6368447383863444,0.7438086782347584,0.9071113627654231,1.045175389292673,0.4597981014142959,1.090940153353603,0.8666818452330549,1.000000000000001,0.5151822328633897,-10.96110860845934,-4.800097403753879,-0.2001206118805725,0.7945085020663987,-0.3676376600349185,-0.6464236895154807,0.1790958850129908,-4.234577383770504,-5.455059250360472,-0.5669803611728831,-1.9258143582343892,-0.2717667994123004,-5.234577383770504,-0.3631552616136556,-0.133318154766945,-0.1728881654940141,-0.6915526619760565,-0.1465228448985561,0.01634852255866129,-0.2343150667822926
147,0.6738252027443798,-0.4461798589520537,0.8977912965947598,0.9138942780900916,0.6791364219503992,0.9539999520493921,1.022371184081496,0.6738252027443763,1.044984646996409,0.8165315445257442,0.9999999999999996,0.6933738897842798,-4.1264973805080185,0.1208144891144243,-0.5691536800410733,0.8404094213357558,-0.1819588464704019,-0.4088348136209609,0.08879123237673017,-4.336786087175746,-5.5071159710565984,-0.3418260966792028,-2.04662859514118,-0.3409604996923962,-5.336786087175746,-0.08610572190990827,-0.1834684554742559,-0.052056720696147536,-0.2082268827845901,0.2044184873810162,0.1168093780907833,0.08625381169906372
148,1.23022660353548,1.7696789423419452,1.0862579234395071,1.096805996654107,1.180630958392185,1.110262597300425,1.056824737798945,1.2302266035354779,0.8918316283858614,1.339596935910301,0.9999999999999992,1.258773770318522,10.05121175480725,7.28782650076365,2.292476299824059,0.8423399876591523,0.4368412287236875,0.3450316937580287,0.22522730509782699,-4.250528163736239,-5.41874868400497,0.2435023378033464,1.22147794546493,0.1955951215323163,-5.250528163736239,0.09680599665410758,0.3395969359103013,0.08836728705162085,0.3534691482064835,0.1656905741820341,-0.4313311636474291,0.1300126636085389
149,0.9276275301519205,0.5633792308780486,1.005474811052027,0.9975958123479721,0.9075609978104544,1.017840170979084,1.008446147667241,0.9276275301519216,0.9824148484233932,0.9597519693378266,1.0,1.016424433156081,4.255014865575235,4.531754898046609,0.7342834801262487,0.8667009920612468,0.07084842049117979,0.02189924420810843,0.033648088176280185,-4.24505335268421,-5.386656700769942,-0.07482871177279535,-0.557658872577907,-0.09656603216102204,-5.24505335268421,-0.002404187652028003,-0.04024803066217345,0.03209198323503647,0.1283679329401458,-0.07984898497531406,0.2100464986173242,-0.03860184640626022
150,0.6669968862801963,0.2061522623712617,0.8952749698566075,0.7613175751229366,0.8603266799151514,0.9508525994129946,1.047257220505171,0.6669968862801973,1.048069367315323,1.000749770840516,0.9999999999999994,0.6858249095698226,-6.2787721858527625,-2.183228954829178,0.46475484053882793,0.844586145572557,-0.1944223629105359,-0.41890012057356996,0.1873399366144818,-4.349778382827603,-5.5155447197242315,-0.3490094139398113,-1.08452267435813,-0.1471026520836634,-5.349778382827603,-0.2386824248770634,0.0007497708405156607,-0.1288880189542908,-0.5155520758171633,-0.2367590747554409,-0.02087378617160283,-0.15456160554232
151,0.7399570545129408,0.1500163351889946,0.9175683974940532,0.8620028962650294,0.8305024661667226,0.970169820921356,1.039636626933266,0.7399570545129386,1.029136558514992,0.9765839217431198,0.9999999999999986,0.7527051924821601,-3.654524041073283,-0.2698668080662427,0.2945718016687433,0.8488471799948365,-0.1179261657374246,-0.3297264100237872,0.1571623860697384,-4.43220998533355,-5.593320656764853,-0.2722560826388222,-1.1673159419978478,-0.1790119718718055,-5.43220998533355,-0.1379971037349706,-0.02341607825688018,-0.07777593704063578,-0.31110374816254305,0.052948836166680086,0.02379096367713784,0.02533447812279688
152,0.6287220349032643,-0.2861477307385528,0.8734545841898846,0.8239249911352454,0.7321266744455148,0.9365698251654284,1.037219589827141,0.6287220349032632,1.062067914355372,0.8909246915696643,0.999999999999998,0.6203637525696541,-7.1127075588184185,-2.104533907665354,-0.266780505137606,0.8565234422467475,-0.2509821489308973,-0.5061816632404615,0.1475909191294843,-4.5587554011436655,-5.711478881689548,-0.3892741559132492,-1.8106018029032258,-0.2842655293979956,-5.558755401143666,-0.1760750088647546,-0.1090753084303357,-0.1181582249247036,-0.4726328996988146,-0.06567732587677802,0.09736726930189528,-0.055937475292195
