,aic,bic,controls,endo_states,exo_states,loglik,max_pval,mean_pval,min_pval,mse,nendo,nexo,nstates,total_valid,true_index,true_valid,valid
769,-11943.731396328423,-11714.476419961471,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6059.865698164212,1.0,0.9763554433273463,0.10966871826321188,1.5286492113691943,1.0,2.0,3.0,5.0,0.0,1.0,1.0
770,-11944.840349964055,-11715.585373597103,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.420174982028,1.0,0.9738293663770765,0.23881528419041656,1.629097064130648,1.0,2.0,3.0,5.0,0.0,1.0,1.0
771,-11931.352640646663,-11702.09766427971,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.676320323331,1.0,0.9767158714825331,0.01118002779703071,1.4030885248425877,1.0,2.0,3.0,5.0,0.0,1.0,1.0
772,-11927.277514455163,-11698.022538088211,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.638757227582,1.0,0.9843618271440701,0.4092409901828833,1.5844700287924045,1.0,2.0,3.0,5.0,0.0,1.0,1.0
773,-11956.115714112999,-11726.860737746047,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.057857056499,1.0,0.9828153522797749,0.05961810748231802,1.3630844864766232,1.0,2.0,3.0,5.0,0.0,1.0,1.0
774,-11984.293102018366,-11755.038125651414,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6080.146551009183,1.0,0.9861072293870979,0.4968356791924641,1.3850054186721399,1.0,2.0,3.0,5.0,0.0,1.0,1.0
775,-11923.433473817773,-11694.178497450821,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6049.716736908887,1.0,0.9829313119832357,0.08354544812572172,1.823534753230706,1.0,2.0,3.0,5.0,0.0,1.0,1.0
776,-11946.967028965219,-11717.712052598266,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.483514482609,1.0,0.9855242658025523,0.46179105432541323,1.724002435336665,1.0,2.0,3.0,6.0,0.0,1.0,1.0
777,-11945.852480785916,-11716.597504418964,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.926240392958,1.0,0.9841400610146576,0.23055789596868623,1.6746620524627798,1.0,2.0,3.0,6.0,0.0,1.0,1.0
778,-12010.786671943859,-11781.531695576907,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6093.393335971929,1.0,0.9836369646185315,0.3464934046913764,1.2552764281349231,1.0,2.0,3.0,5.0,0.0,1.0,1.0
779,-11968.392583873614,-11739.137607506662,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6072.196291936807,1.0,0.9832221153693237,0.22573091731647507,1.494139890045361,1.0,2.0,3.0,5.0,0.0,1.0,1.0
780,-20366.516497532164,-20137.261521165212,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10271.258248766082,1.0,0.9653103522748872,0.001047398157257939,0.06536792974896537,1.0,2.0,3.0,4.0,1.0,1.0,1.0
781,-11946.90988613118,-11717.654909764227,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.45494306559,1.0,0.9791273076356933,0.303086655300065,1.622470375118348,1.0,2.0,3.0,5.0,0.0,1.0,1.0
782,-11956.635825092095,-11727.380848725143,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.317912546047,1.0,0.9648894616988895,0.03147042849355119,1.547076854385398,1.0,2.0,3.0,5.0,0.0,1.0,1.0
783,-11965.305823877867,-11736.050847510915,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.652911938933,1.0,0.98926026548256,0.5412866676456314,1.6384216483516838,1.0,2.0,3.0,5.0,0.0,1.0,1.0
784,-11944.035968680673,-11714.780992313721,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.017984340337,1.0,0.9752921862054243,0.0807483532917496,1.32824992755898,1.0,2.0,3.0,6.0,0.0,1.0,1.0
785,-11898.030063329037,-11668.775086962085,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6037.015031664519,1.0,0.9842153734723584,0.15222840033959675,1.7747267668858568,1.0,2.0,3.0,6.0,0.0,1.0,1.0
786,-11936.405152144762,-11707.15017577781,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.202576072381,1.0,0.9703714258247759,0.0695231004767712,1.4812553971514546,1.0,2.0,3.0,5.0,0.0,1.0,1.0
787,-12001.703509413894,-11772.448533046942,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6088.851754706947,1.0,0.9923058565642874,0.6505814337908621,1.4246489950722359,1.0,2.0,3.0,5.0,0.0,1.0,1.0
788,-11965.722450612258,-11736.467474245306,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6070.861225306129,1.0,0.9920372897591305,0.6344407255707916,1.3355835876767648,1.0,2.0,3.0,5.0,0.0,1.0,1.0
789,-11935.522379942831,-11706.26740357588,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6055.761189971416,1.0,0.9731744083752382,0.009385637279454965,1.5763072458485143,1.0,2.0,3.0,5.0,0.0,1.0,1.0
790,-11957.012349488316,-11727.757373121363,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.506174744158,1.0,0.9825479988372345,0.12457370918802278,1.3082959052533496,1.0,2.0,3.0,5.0,0.0,1.0,1.0
791,-11953.374770834916,-11724.119794467964,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.687385417458,1.0,0.9819634959416403,0.32917933622540757,1.45300475216961,1.0,2.0,3.0,5.0,0.0,1.0,1.0
792,-11948.80676791535,-11719.551791548398,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.403383957675,1.0,0.9797144592563974,0.10622440144078846,1.5732646811947195,1.0,2.0,3.0,5.0,0.0,1.0,1.0
793,-19802.643942470484,-19573.388966103532,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9989.321971235242,1.0,0.9796246170930198,0.0004102673030987346,0.07302339760285183,1.0,2.0,3.0,6.0,1.0,1.0,1.0
794,-11929.091796769613,-11699.836820402661,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6052.545898384807,1.0,0.9766162608375293,0.12185859276012982,1.5727155612231067,1.0,2.0,3.0,5.0,0.0,1.0,1.0
795,-11949.154998898675,-11719.900022531723,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.577499449338,1.0,0.9698604308148354,0.09721651984612113,1.8165936640963665,1.0,2.0,3.0,6.0,0.0,1.0,1.0
796,-11946.149890773297,-11716.894914406344,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.074945386648,1.0,0.9969892583296118,0.8357623850404527,1.3858123145220902,1.0,2.0,3.0,5.0,0.0,1.0,1.0
797,-11917.629170758999,-11688.374194392047,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6046.8145853794995,1.0,0.9820744870306356,0.03465126422902192,1.5876171496206752,1.0,2.0,3.0,5.0,0.0,1.0,1.0
798,-12054.222647502836,-11824.967671135884,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6115.111323751418,1.0,0.9875126366781469,0.36781487434127935,1.405332375521299,1.0,2.0,3.0,5.0,0.0,1.0,1.0
799,-11949.190201481835,-11719.935225114883,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.595100740918,1.0,0.9829259971814848,0.24847230998714182,1.441822765300467,1.0,2.0,3.0,5.0,0.0,1.0,1.0
800,-19663.70187699025,-19434.446900623298,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9919.850938495125,1.0,0.9755220684000765,0.0026861688162230844,0.07393298998892561,1.0,2.0,3.0,6.0,1.0,1.0,1.0
801,-11948.115037824977,-11718.860061458025,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.057518912488,1.0,0.976055101641937,0.127716094007865,1.3915708289909425,1.0,2.0,3.0,5.0,0.0,1.0,1.0
802,-11927.992267303427,-11698.737290936475,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.9961336517135,1.0,0.9849386210396138,0.46798379724117417,1.6337253800209557,1.0,2.0,3.0,5.0,0.0,1.0,1.0
803,-12026.981551886574,-11797.726575519622,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6101.490775943287,1.0,0.9804115708734145,0.21335347777606972,1.3422719638565357,1.0,2.0,3.0,6.0,0.0,1.0,1.0
804,-11936.493163394418,-11707.238187027466,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.246581697209,1.0,0.9786491140053787,0.15583477241360144,1.5034472170989137,1.0,2.0,3.0,5.0,0.0,1.0,1.0
805,-11978.312620327219,-11749.057643960266,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6077.156310163609,1.0,0.994569260500802,0.7264540544446643,1.4520045378385797,1.0,2.0,3.0,5.0,0.0,1.0,1.0
806,-11972.853212277005,-11743.598235910053,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6074.426606138502,1.0,0.9806750298860226,0.14666737426846319,1.4222563555610714,1.0,2.0,3.0,6.0,0.0,1.0,1.0
807,-11956.592041527727,-11727.337065160775,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.296020763863,1.0,0.9740056527498071,0.08482944380334412,1.4768037676013848,1.0,2.0,3.0,5.0,0.0,1.0,1.0
808,-11932.031398424635,-11702.776422057683,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6054.0156992123175,1.0,0.9753557914682514,0.12225000771864897,1.5136605026514045,1.0,2.0,3.0,5.0,0.0,1.0,1.0
809,-11917.222904326523,-11687.967927959571,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6046.611452163262,1.0,0.9703970634234583,0.020858848363680245,1.633980758537129,1.0,2.0,3.0,5.0,0.0,1.0,1.0
810,-11927.890474561817,-11698.635498194864,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.945237280908,1.0,0.976897802700074,0.19948645086271927,1.4261508377658312,1.0,2.0,3.0,5.0,0.0,1.0,1.0
811,-11944.884809404766,-11715.629833037814,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.442404702383,1.0,0.9802569885716673,0.12015069357362762,1.4350850629174516,1.0,2.0,3.0,6.0,0.0,1.0,1.0
812,-11961.54958773062,-11732.294611363668,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6068.77479386531,1.0,0.9946304066547544,0.8281705820660199,1.2576165901244278,1.0,2.0,3.0,5.0,0.0,1.0,1.0
813,-11966.942960489376,-11737.687984122424,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6071.471480244688,1.0,0.9794227733104423,0.13128285706423612,1.4156544460524778,1.0,2.0,3.0,5.0,0.0,1.0,1.0
814,-11952.985945912065,-11723.730969545113,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.492972956033,1.0,0.9753029655355128,0.06723840235765705,1.52133565440098,1.0,2.0,3.0,5.0,0.0,1.0,1.0
815,-11932.524138705709,-11703.269162338756,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6054.262069352854,1.0,0.9780069020467816,0.34996639204931446,1.6162851908368523,1.0,2.0,3.0,5.0,0.0,1.0,1.0
816,-11981.38378808316,-11752.128811716208,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6078.69189404158,1.0,0.9866925469267578,0.3246583645397491,1.5119168067240036,1.0,2.0,3.0,6.0,0.0,1.0,1.0
817,-11968.66649193758,-11739.411515570628,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6072.33324596879,1.0,0.9727874631915145,0.047646600640267066,1.523353919288066,1.0,2.0,3.0,4.0,0.0,1.0,1.0
818,-11925.569603802298,-11696.314627435346,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.784801901149,1.0,0.9778078760948269,0.11092544368346612,1.5085797806321863,1.0,2.0,3.0,4.0,0.0,1.0,1.0
819,-19889.372303099142,-19660.11732673219,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10032.686151549571,1.0,0.9722878775943797,0.0015309162155727532,0.06759219322308131,1.0,2.0,3.0,6.0,1.0,1.0,1.0
820,-20258.191589474256,-20028.936613107304,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10217.095794737128,1.0,0.9693009100072612,0.0008802031991958507,0.08469240048916755,1.0,2.0,3.0,6.0,1.0,1.0,1.0
821,-11908.311262221821,-11679.05628585487,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6042.155631110911,1.0,0.9875054556410212,0.327884786367344,1.65362456419261,1.0,2.0,3.0,5.0,0.0,1.0,1.0
822,-19929.43767746833,-19700.182701101377,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10052.718838734165,1.0,0.9789264198920371,0.0009918303596828625,0.08052568458528851,1.0,2.0,3.0,6.0,1.0,1.0,1.0
823,-11920.446657952183,-11691.191681585231,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6048.223328976092,1.0,0.9939004650691174,0.7587456170141964,1.5279214890962085,1.0,2.0,3.0,5.0,0.0,1.0,1.0
824,-11946.170476369025,-11716.915500002073,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.0852381845125,1.0,0.9918975219589626,0.5764634044658311,1.4474599499268743,1.0,2.0,3.0,5.0,0.0,1.0,1.0
825,-19901.406922462902,-19672.15194609595,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10038.703461231451,1.0,0.9658261979265246,0.00040444675565441104,0.07382813960096685,1.0,2.0,3.0,6.0,1.0,1.0,1.0
826,-11949.882659129324,-11720.627682762371,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.941329564662,1.0,0.9765301025209887,0.1723167067988175,1.7508339722146653,1.0,2.0,3.0,6.0,0.0,1.0,1.0
827,-11961.258943689896,-11732.003967322944,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6068.629471844948,1.0,0.9816502181276501,0.2972983971871793,1.315436002370395,1.0,2.0,3.0,5.0,0.0,1.0,1.0
828,-11924.78005963073,-11695.525083263778,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6050.390029815365,1.0,0.9835085351914665,0.39530665657621733,1.5656777546669638,1.0,2.0,3.0,5.0,0.0,1.0,1.0
829,-11996.851991783371,-11767.597015416419,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6086.4259958916855,1.0,0.9822734065608232,0.1504776044196949,1.3757562331721096,1.0,2.0,3.0,5.0,0.0,1.0,1.0
830,-11949.788479292165,-11720.533502925213,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.8942396460825,1.0,0.982547332977291,0.00692736943023413,1.4685966343510561,1.0,2.0,3.0,4.0,0.0,1.0,1.0
831,-11940.867149289983,-11711.61217292303,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.4335746449915,1.0,0.9758493372540775,0.18143566542549613,1.611758177158328,1.0,2.0,3.0,5.0,0.0,1.0,1.0
832,-11953.031345837619,-11723.776369470666,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.515672918809,1.0,0.9800763678027937,0.09604503764762348,1.3221454865501183,1.0,2.0,3.0,6.0,0.0,1.0,1.0
833,-11962.351339192579,-11733.096362825627,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6069.1756695962895,1.0,0.9909334350766328,0.572764621943615,1.3716474375414442,1.0,2.0,3.0,5.0,0.0,1.0,1.0
834,-11951.055712778612,-11721.80073641166,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6063.527856389306,1.0,0.9764815936836537,0.2227129510498996,1.4475618565834172,1.0,2.0,3.0,6.0,0.0,1.0,1.0
835,-19844.06244336549,-19614.807466998536,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10010.031221682744,1.0,0.9638020912603784,0.0006175007399806638,0.07933858334900783,1.0,2.0,3.0,6.0,1.0,1.0,1.0
836,-11932.78044673511,-11703.525470368158,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6054.390223367555,1.0,0.9729524071090088,0.017283081925063035,1.6243508065601442,1.0,2.0,3.0,5.0,0.0,1.0,1.0
837,-11928.573958220568,-11699.318981853616,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6052.286979110284,1.0,0.9872724498902183,0.30922771757255424,1.9640028850959228,1.0,2.0,3.0,5.0,0.0,1.0,1.0
838,-11978.056290466253,-11748.8013140993,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6077.028145233126,1.0,0.975802228884351,0.09830102080519852,1.4329239969283218,1.0,2.0,3.0,5.0,0.0,1.0,1.0
839,-11939.290090701936,-11710.035114334984,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.645045350968,1.0,0.9810351597962901,0.3301259944374205,1.5021920170925132,1.0,2.0,3.0,5.0,0.0,1.0,1.0
840,-11920.705107981366,-11691.450131614414,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6048.352553990683,1.0,0.9858491161942629,0.49063314611976155,1.6492626367353305,1.0,2.0,3.0,5.0,0.0,1.0,1.0
841,-12006.191849448584,-11776.936873081631,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6091.095924724292,1.0,0.9734268075566416,0.23692378290525853,1.3884318049476694,1.0,2.0,3.0,5.0,0.0,1.0,1.0
842,-11886.591639577155,-11657.336663210202,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6031.295819788577,1.0,0.9744557199916482,0.024531048225732977,2.0101546024744747,1.0,2.0,3.0,5.0,0.0,1.0,1.0
843,-11931.811291763066,-11702.556315396114,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.905645881533,1.0,0.9773286634148495,0.15395560260202784,1.5354747613251145,1.0,2.0,3.0,6.0,0.0,1.0,1.0
844,-11975.061676651389,-11745.806700284436,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6075.530838325694,1.0,0.9800548426371215,0.023572179062251328,1.4112678002988426,1.0,2.0,3.0,5.0,0.0,1.0,1.0
845,-11933.46485106744,-11704.209874700487,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6054.73242553372,1.0,0.9764689794360439,0.22764540395104788,1.4891712820779046,1.0,2.0,3.0,5.0,0.0,1.0,1.0
846,-11973.587211844397,-11744.332235477445,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6074.793605922198,1.0,0.9674771156486738,0.04529250292548633,1.4749440188724674,1.0,2.0,3.0,5.0,0.0,1.0,1.0
847,-11987.196600933019,-11757.941624566067,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6081.5983004665095,1.0,0.9913509320152759,0.5897346834638276,1.5643493014933127,1.0,2.0,3.0,5.0,0.0,1.0,1.0
848,-11921.268626929621,-11692.013650562669,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6048.6343134648105,1.0,0.9780589607222778,0.28525790020302805,1.6415539477823649,1.0,2.0,3.0,5.0,0.0,1.0,1.0
849,-11936.707139380202,-11707.45216301325,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6056.353569690101,1.0,0.9834634857485961,0.03727819917477625,1.486804283702135,1.0,2.0,3.0,5.0,0.0,1.0,1.0
850,-12077.19980435106,-11847.944827984107,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6126.59990217553,1.0,0.9837455052529291,0.13949331349351432,1.1823662600076532,1.0,2.0,3.0,5.0,0.0,1.0,1.0
851,-11945.174753380092,-11715.91977701314,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.587376690046,1.0,0.9821549298636552,0.29944195968945103,1.5707990695681366,1.0,2.0,3.0,5.0,0.0,1.0,1.0
852,-11929.264215077908,-11700.009238710956,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6052.632107538954,1.0,0.9689071738177505,0.07686625095935085,1.5741109907528585,1.0,2.0,3.0,5.0,0.0,1.0,1.0
853,-11940.869833590586,-11711.614857223634,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6058.434916795293,1.0,0.981441026458486,0.012640490204247767,1.5424432813234812,1.0,2.0,3.0,5.0,0.0,1.0,1.0
854,-11947.351016170078,-11718.096039803126,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.675508085039,1.0,0.9729710639777149,0.0391694882509668,1.5294276108015152,1.0,2.0,3.0,5.0,0.0,1.0,1.0
855,-11947.371727119049,-11718.116750752097,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6061.6858635595245,1.0,0.9842228028668785,0.3784610928817201,1.4953361916776522,1.0,2.0,3.0,5.0,0.0,1.0,1.0
856,-11935.626256354197,-11706.371279987245,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6055.813128177098,1.0,0.9877005080944533,0.14962923761246627,1.5130622354555128,1.0,2.0,3.0,5.0,0.0,1.0,1.0
857,-11953.915475068537,-11724.660498701585,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.957737534269,1.0,0.9839818144191952,0.2765968443859907,1.5156716223542372,1.0,2.0,3.0,5.0,0.0,1.0,1.0
858,-11958.39557618481,-11729.140599817858,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6067.197788092405,1.0,0.97943731848562,0.07154663438396718,1.4326046510893915,1.0,2.0,3.0,5.0,0.0,1.0,1.0
859,-11920.032126570077,-11690.777150203125,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6048.016063285038,1.0,0.9857192555376582,0.4469570166571014,1.6442215287217696,1.0,2.0,3.0,5.0,0.0,1.0,1.0
860,-19654.72323987654,-19425.46826350959,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",9915.36161993827,1.0,0.9654965509878896,0.0009003715715325014,0.07999975597952504,1.0,2.0,3.0,5.0,1.0,1.0,1.0
861,-11957.600956119144,-11728.345979752192,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.800478059572,1.0,0.9807876257247938,0.1138744970852063,1.3281297590268422,1.0,2.0,3.0,5.0,0.0,1.0,1.0
862,-11929.104235268225,-11699.849258901273,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6052.552117634113,1.0,0.9764738768936578,0.1482310587394548,1.5671733989063021,1.0,2.0,3.0,5.0,0.0,1.0,1.0
863,-11930.358713160529,-11701.103736793577,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6053.1793565802645,1.0,0.9832470230259993,0.49530527835971994,1.7071717819847245,1.0,2.0,3.0,5.0,0.0,1.0,1.0
864,-11957.029051425376,-11727.774075058423,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6066.514525712688,1.0,0.9837565682553618,0.26762775770512065,1.4602393447016353,1.0,2.0,3.0,5.0,0.0,1.0,1.0
865,-11926.9867623108,-11697.731785943848,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.4933811554,1.0,0.982828991211759,0.34000646412030233,1.42786637423434,1.0,2.0,3.0,5.0,0.0,1.0,1.0
866,-11982.616634496188,-11753.361658129235,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6079.308317248094,1.0,0.9826537209554876,0.4424528646851727,1.4346533843522606,1.0,2.0,3.0,6.0,0.0,1.0,1.0
867,-11954.964580677417,-11725.709604310465,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6065.4822903387085,1.0,0.9798561251046778,0.002496961289597369,1.5038183074505318,1.0,2.0,3.0,5.0,0.0,1.0,1.0
868,-11987.327509887924,-11758.072533520972,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6081.663754943962,1.0,0.9813992108659347,0.3961530222630533,1.3957504822845561,1.0,2.0,3.0,6.0,0.0,1.0,1.0
869,-11927.448071984054,-11698.193095617102,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6051.724035992027,1.0,0.9728444126979113,0.03832539625586389,1.6414717399068584,1.0,2.0,3.0,5.0,0.0,1.0,1.0
870,-11939.713951102392,-11710.45897473544,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6057.856975551196,1.0,0.9917301403120578,0.650810475635908,1.5163148464236267,1.0,2.0,3.0,5.0,0.0,1.0,1.0
871,-11945.031853130622,-11715.77687676367,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6060.515926565311,1.0,0.9802140866322165,0.24738201430120227,1.340397119643444,1.0,2.0,3.0,5.0,0.0,1.0,1.0
872,-11923.282988802157,-11694.028012435205,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6049.6414944010785,1.0,0.9900770074168126,0.6601754536190242,1.5444357455369142,1.0,2.0,3.0,5.0,0.0,1.0,1.0
873,-11949.872484840114,-11720.617508473162,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6062.936242420057,1.0,0.9882296500135161,0.2867213626092074,1.3792008635260298,1.0,2.0,3.0,5.0,0.0,1.0,1.0
874,-11952.415146679203,-11723.16017031225,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6064.207573339601,1.0,0.9743726816982721,0.21775472935923276,1.6830245324649145,1.0,2.0,3.0,5.0,0.0,1.0,1.0
875,-11971.837600283803,-11742.582623916851,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6073.918800141902,1.0,0.9842049594245668,0.18313466841069495,1.445134756019202,1.0,2.0,3.0,5.0,0.0,1.0,1.0
876,-11985.126878472443,-11755.871902105491,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6080.563439236222,1.0,0.9833817432972536,0.20362362747894255,1.5695397890697491,1.0,2.0,3.0,5.0,0.0,1.0,1.0
877,-11920.225881600802,-11690.97090523385,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6048.112940800401,1.0,0.9689315400843977,0.02661321743990044,1.7092287737146303,1.0,2.0,3.0,5.0,0.0,1.0,1.0
878,-19968.721272583487,-19739.466296216535,"['y', 'z', 'g', 'r', 'w', 'i']",['k'],"['c', 'l']",10072.360636291744,1.0,0.977888181586487,0.0004260649577399071,0.07989084004319418,1.0,2.0,3.0,6.0,1.0,1.0,1.0
879,-11968.23903963123,-11738.984063264277,"['y', 'c', 'l', 'r', 'w', 'i']",['k'],"['z', 'g']",6072.119519815615,1.0,0.9940262320977429,0.7692428777794084,1.3943175517622797,1.0,2.0,3.0,5.0,0.0,1.0,1.0
